x,y,z,Ux,Uy,Uz,k
7.73522,1.91823,0.05,0.0260805,0.00191499,0.0,2.59558e-05
7.64014,1.90095,0.05,0.0257983,0.00181812,0.0,2.625775e-05
7.54612,1.88425,0.05,0.0255384,0.00170821,0.0,2.6535100000000003e-05
7.45352,1.86825,0.05,0.0253042,0.00159051,0.0,2.67866e-05
7.36237,1.85302,0.05,0.0250926,0.00146534,0.0,2.70257e-05
7.27249,1.83857,0.05,0.0249041,0.00133616,0.0,2.724955e-05
7.1836,1.82488,0.05,0.0247366,0.00120393,0.0,2.74682e-05
7.09535,1.81191,0.05,0.0245902,0.00107173,0.0,2.766425e-05
7.00733,1.79963,0.05,0.0244631,0.000940561,0.0,2.784605e-05
6.91926,1.788,0.05,0.0243515,0.0008102,0.0,2.80231e-05
6.83105,1.77703,0.05,0.0242545,0.000680748,0.0,2.818165e-05
6.74269,1.76672,0.05,0.0241716,0.000553448,0.0,2.832475e-05
6.65418,1.75706,0.05,0.0241051,0.000430262,0.0,2.845115e-05
6.56553,1.74804,0.05,0.0240514,0.000311725,0.0,2.85591e-05
6.47674,1.73965,0.05,0.0240128,0.000197429,0.0,2.86358e-05
6.38781,1.73187,0.05,0.0239845,8.61457e-05,0.0,2.86951e-05
6.29874,1.72468,0.05,0.0239645,-2.1166e-05,0.0,2.874965e-05
6.20955,1.71806,0.05,0.0239528,-0.000124713,0.0,2.8801900000000003e-05
6.12024,1.71197,0.05,0.0239494,-0.000224981,0.0,2.88345e-05
6.03081,1.70638,0.05,0.0239581,-0.000319598,0.0,2.885055e-05
5.94128,1.70129,0.05,0.0239754,-0.00041096,0.0,2.88669e-05
5.85164,1.69664,0.05,0.0239968,-0.000499958,0.0,2.887245e-05
5.76192,1.69243,0.05,0.0240246,-0.000585443,0.0,2.886735e-05
5.67211,1.68862,0.05,0.0240584,-0.000668035,0.0,2.885665e-05
5.58223,1.68519,0.05,0.0241019,-0.000746812,0.0,2.883245e-05
5.49227,1.68212,0.05,0.0241531,-0.000822291,0.0,2.87928e-05
5.40225,1.67938,0.05,0.0242088,-0.000896758,0.0,2.875975e-05
5.31218,1.67696,0.05,0.0242716,-0.00096683,0.0,2.871875e-05
5.22206,1.67484,0.05,0.0243408,-0.00103308,0.0,2.865915e-05
5.13189,1.67301,0.05,0.0244152,-0.00109731,0.0,2.858895e-05
5.04169,1.67144,0.05,0.0244937,-0.00115772,0.0,2.854395e-05
4.95145,1.67014,0.05,0.0245765,-0.00121655,0.0,2.8507e-05
4.86119,1.66908,0.05,0.0246629,-0.0012748,0.0,2.84611e-05
4.7709,1.66827,0.05,0.0247558,-0.00132947,0.0,2.83966e-05
4.6806,1.66769,0.05,0.0248525,-0.0013805,0.0,2.832565e-05
4.59029,1.66734,0.05,0.0249532,-0.00142915,0.0,2.825135e-05
4.49998,1.66721,0.05,0.0250593,-0.00147579,0.0,2.81488e-05
4.40966,1.66731,0.05,0.0251673,-0.00151791,0.0,2.80512e-05
4.31935,1.66764,0.05,0.0252798,-0.00155788,0.0,2.796745e-05
4.22905,1.6682,0.05,0.0253942,-0.00159517,0.0,2.790015e-05
4.13877,1.66899,0.05,0.0255125,-0.00162885,0.0,2.78307e-05
4.0485,1.67003,0.05,0.0256371,-0.00165844,0.0,2.77444e-05
3.95826,1.67131,0.05,0.0257658,-0.00168334,0.0,2.764965e-05
3.86806,1.67284,0.05,0.0258975,-0.00170395,0.0,2.757205e-05
3.77789,1.67465,0.05,0.0260344,-0.00171876,0.0,2.74634e-05
3.68776,1.67674,0.05,0.0261746,-0.00172778,0.0,2.73555e-05
3.59768,1.67913,0.05,0.0263188,-0.00173123,0.0,2.723975e-05
3.50766,1.68184,0.05,0.0264657,-0.00172836,0.0,2.711495e-05
3.4177,1.68488,0.05,0.0266148,-0.00171901,0.0,2.69956e-05
3.32781,1.68827,0.05,0.0267643,-0.00170467,0.0,2.68817e-05
3.23799,1.69205,0.05,0.026913,-0.00168359,0.0,2.678215e-05
3.14826,1.69622,0.05,0.0270605,-0.00165694,0.0,2.669165e-05
3.05862,1.70082,0.05,0.0272073,-0.00162442,0.0,2.66015e-05
2.96908,1.70588,0.05,0.0273539,-0.00158359,0.0,2.65126e-05
2.87965,1.71141,0.05,0.0274991,-0.00153607,0.0,2.64205e-05
2.79032,1.71746,0.05,0.0276411,-0.00148367,0.0,2.63282e-05
2.70112,1.72403,0.05,0.0277796,-0.00142437,0.0,2.623235e-05
2.61205,1.73117,0.05,0.0279134,-0.00136015,0.0,2.61506e-05
2.52311,1.7389,0.05,0.0280428,-0.00129003,0.0,2.60774e-05
2.43431,1.74723,0.05,0.0281687,-0.00121642,0.0,2.59985e-05
2.34565,1.7562,0.05,0.028291,-0.00113793,0.0,2.59143e-05
2.25713,1.7658,0.05,0.0284066,-0.00105696,0.0,2.58272e-05
2.16877,1.77607,0.05,0.028516,-0.000975004,0.0,2.57462e-05
2.08055,1.78699,0.05,0.0286202,-0.000892145,0.0,2.567725e-05
1.99247,1.79857,0.05,0.0287183,-0.000809512,0.0,2.563155e-05
1.90447,1.81081,0.05,0.0288116,-0.000727752,0.0,2.559125e-05
1.81629,1.82373,0.05,0.0289027,-0.000645315,0.0,2.5556e-05
1.72751,1.83737,0.05,0.0289891,-0.000565477,0.0,2.55343e-05
1.6378,1.85178,0.05,0.0290769,-0.000486086,0.0,2.54989e-05
1.54685,1.86696,0.05,0.0291666,-0.000406409,0.0,2.54484e-05
1.45445,1.88292,0.05,0.0292586,-0.000326119,0.0,2.53714e-05
1.36062,1.89961,0.05,0.0293482,-0.000246574,0.0,2.5274100000000003e-05
1.26567,1.91689,0.05,0.0294364,-0.000166518,0.0,2.51481e-05
1.17005,1.93458,0.05,0.029523,-8.66061e-05,0.0,2.49721e-05
1.07423,1.95248,0.05,0.0296098,-3.39275e-06,0.0,2.47669e-05
0.978421,1.97041,0.05,0.0296937,8.27182e-05,0.0,2.45512e-05
0.882515,1.98825,0.05,0.0297693,0.000171046,0.0,2.43292e-05
0.786295,2.00587,0.05,0.0298419,0.000265652,0.0,2.407155e-05
0.689617,2.0231,0.05,0.0299036,0.000365062,0.0,2.378465e-05
0.592894,2.03965,0.05,0.0299555,0.000472427,0.0,2.34795e-05
0.497172,2.05508,0.05,0.0299895,0.00058444,0.0,2.318845e-05
0.403551,2.06894,0.05,0.0300056,0.000699655,0.0,2.290465e-05
0.312712,2.0808,0.05,0.0300018,0.000816423,0.0,2.263355e-05
0.223964,2.0903,0.05,0.0299752,0.000934927,0.0,2.241305e-05
0.135416,2.09687,0.05,0.0299204,0.00105654,0.0,2.225225e-05
0.0454545,2.09934,0.05,0.0298309,0.00118336,0.0,2.218715e-05
8.95454,2.07353,0.05,0.0296054,0.00134928,0.0,2.28625e-05
8.86461,2.07102,0.05,0.0294541,0.00148036,0.0,2.29252e-05
8.77617,2.0643,0.05,0.0292683,0.00160788,0.0,2.3093900000000003e-05
8.68772,2.05463,0.05,0.0290522,0.00173175,0.0,2.332045e-05
8.59729,2.04256,0.05,0.0288028,0.00184967,0.0,2.360575e-05
8.50396,2.02843,0.05,0.0285202,0.00195861,0.0,2.39273e-05
8.40832,2.01264,0.05,0.0282072,0.00205091,0.0,2.427585e-05
8.31149,1.99566,0.05,0.0278713,0.00212031,0.0,2.4650200000000003e-05
8.2146,1.97793,0.05,0.0275256,0.00216182,0.0,2.503215e-05
8.11816,1.95978,0.05,0.0271742,0.00217672,0.0,2.542515e-05
8.02208,1.94139,0.05,0.0268243,0.00216075,0.0,2.581825e-05
7.92613,1.92288,0.05,0.0264805,0.00212082,0.0,2.62089e-05
7.83017,1.9044,0.05,0.0261485,0.00205482,0.0,2.659185e-05
7.73438,1.88611,0.05,0.0258334,0.0019685,0.0,2.69562e-05
7.6392,1.86822,0.05,0.0255397,0.00186661,0.0,2.72913e-05
7.54513,1.85095,0.05,0.0252697,0.0017485,0.0,2.75927e-05
7.4525,1.83442,0.05,0.0250263,0.00162385,0.0,2.787375e-05
7.36137,1.81871,0.05,0.0248096,0.00149369,0.0,2.81263e-05
7.27154,1.80382,0.05,0.0246163,0.0013588,0.0,2.83565e-05
7.18272,1.78972,0.05,0.0244437,0.00122095,0.0,2.85649e-05
7.09455,1.77639,0.05,0.0242919,0.00108286,0.0,2.87703e-05
7.00662,1.76377,0.05,0.0241617,0.000947332,0.0,2.8958e-05
6.91863,1.75183,0.05,0.0240463,0.000812691,0.0,2.915015e-05
6.83049,1.74058,0.05,0.0239486,0.00068009,0.0,2.93149e-05
6.7422,1.73001,0.05,0.0238627,0.000549809,0.0,2.946645e-05
6.65375,1.72013,0.05,0.02379,0.000422291,0.0,2.962e-05
6.56516,1.71091,0.05,0.0237335,0.000299725,0.0,2.9749000000000003e-05
6.47641,1.70234,0.05,0.0236913,0.000181807,0.0,2.984605e-05
6.38752,1.6944,0.05,0.0236617,6.86842e-05,0.0,2.991255e-05
6.2985,1.68707,0.05,0.0236404,-3.95068e-05,0.0,2.99876e-05
6.20934,1.68032,0.05,0.0236287,-0.000144705,0.0,3.005155e-05
6.12005,1.67412,0.05,0.0236236,-0.000247185,0.0,3.010785e-05
6.03065,1.66845,0.05,0.0236294,-0.000345304,0.0,3.01401e-05
5.94114,1.66327,0.05,0.0236483,-0.000438274,0.0,3.01357e-05
5.85152,1.65856,0.05,0.0236746,-0.00052736,0.0,3.013085e-05
5.76181,1.65428,0.05,0.0237063,-0.000613476,0.0,3.01307e-05
5.67202,1.65042,0.05,0.0237433,-0.000697273,0.0,3.01374e-05
5.58215,1.64694,0.05,0.0237856,-0.000778386,0.0,3.013585e-05
5.4922,1.64383,0.05,0.0238373,-0.000856333,0.0,3.00901e-05
5.4022,1.64106,0.05,0.0238939,-0.00093087,0.0,3.005795e-05
5.31213,1.63862,0.05,0.0239561,-0.00100323,0.0,3.002695e-05
5.22201,1.63647,0.05,0.0240236,-0.00107055,0.0,2.99812e-05
5.13185,1.63462,0.05,0.0240966,-0.001136,0.0,2.99326e-05
5.04166,1.63304,0.05,0.0241747,-0.00119735,0.0,2.98926e-05
4.95143,1.63172,0.05,0.0242584,-0.00125683,0.0,2.98643e-05
4.86117,1.63065,0.05,0.0243462,-0.00131579,0.0,2.981875e-05
4.77089,1.62983,0.05,0.0244386,-0.00137301,0.0,2.977065e-05
4.68059,1.62924,0.05,0.0245361,-0.00142366,0.0,2.96994e-05
4.59029,1.62889,0.05,0.0246383,-0.00147498,0.0,2.960575e-05
4.49998,1.62876,0.05,0.0247468,-0.00152172,0.0,2.949605e-05
4.40967,1.62887,0.05,0.0248596,-0.00156489,0.0,2.9367e-05
4.31936,1.6292,0.05,0.0249743,-0.00160522,0.0,2.92692e-05
4.22907,1.62976,0.05,0.0250936,-0.00164378,0.0,2.918635e-05
4.13879,1.63056,0.05,0.0252166,-0.00167795,0.0,2.910655e-05
4.04853,1.6316,0.05,0.0253428,-0.00170895,0.0,2.904055e-05
3.95829,1.6329,0.05,0.0254745,-0.00173499,0.0,2.89519e-05
3.86809,1.63445,0.05,0.0256101,-0.00175638,0.0,2.88672e-05
3.77793,1.63628,0.05,0.0257494,-0.00177264,0.0,2.877235e-05
3.68781,1.63839,0.05,0.0258955,-0.00178298,0.0,2.865225e-05
3.59774,1.64081,0.05,0.0260452,-0.00178649,0.0,2.85248e-05
3.50773,1.64355,0.05,0.026198,-0.00178471,0.0,2.8376e-05
3.41778,1.64663,0.05,0.0263548,-0.00177483,0.0,2.821815e-05
3.3279,1.65007,0.05,0.0265127,-0.00175914,0.0,2.80572e-05
3.2381,1.65389,0.05,0.0266694,-0.00173725,0.0,2.791245e-05
3.14838,1.65813,0.05,0.0268248,-0.00170945,0.0,2.7779000000000003e-05
3.05876,1.6628,0.05,0.0269778,-0.00167549,0.0,2.76452e-05
2.96924,1.66793,0.05,0.0271316,-0.00163381,0.0,2.75069e-05
2.87983,1.67356,0.05,0.0272847,-0.00158531,0.0,2.73778e-05
2.79054,1.67971,0.05,0.0274358,-0.00152994,0.0,2.724685e-05
2.70137,1.68641,0.05,0.0275827,-0.00146819,0.0,2.710475e-05
2.61233,1.69369,0.05,0.0277253,-0.00140148,0.0,2.6961500000000003e-05
2.52343,1.70157,0.05,0.0278624,-0.00132849,0.0,2.68317e-05
2.43468,1.71008,0.05,0.0279927,-0.0012516,0.0,2.672115e-05
2.34607,1.71924,0.05,0.0281183,-0.00117134,0.0,2.6609e-05
2.25762,1.72908,0.05,0.0282398,-0.00108687,0.0,2.649015e-05
2.16932,1.73959,0.05,0.0283537,-0.00100088,0.0,2.63825e-05
2.08117,1.75079,0.05,0.0284613,-0.000914983,0.0,2.628585e-05
1.99317,1.76267,0.05,0.0285631,-0.000828331,0.0,2.61974e-05
1.90526,1.77524,0.05,0.0286581,-0.000742999,0.0,2.61289e-05
1.81716,1.78853,0.05,0.0287486,-0.000658727,0.0,2.607715e-05
1.72846,1.80257,0.05,0.0288365,-0.000575381,0.0,2.6040500000000003e-05
1.63879,1.81741,0.05,0.0289218,-0.000493831,0.0,2.60121e-05
1.54786,1.83308,0.05,0.0290095,-0.000412826,0.0,2.5966e-05
1.45545,1.84956,0.05,0.0291007,-0.000332258,0.0,2.5919e-05
1.36157,1.86681,0.05,0.029195,-0.00025008,0.0,2.5839800000000003e-05
1.26653,1.88469,0.05,0.0292872,-0.000169401,0.0,2.57336e-05
1.17081,1.90301,0.05,0.0293772,-8.81423e-05,0.0,2.559575e-05
1.07488,1.92156,0.05,0.0294659,-4.94147e-06,0.0,2.53973e-05
0.978962,1.94014,0.05,0.029554,8.22268e-05,0.0,2.51696e-05
0.882941,1.95862,0.05,0.0296349,0.000172808,0.0,2.494685e-05
0.786596,1.97688,0.05,0.0297087,0.00026796,0.0,2.47143e-05
0.689775,1.99473,0.05,0.0297761,0.000369979,0.0,2.444045e-05
0.592905,2.01187,0.05,0.029833,0.000479429,0.0,2.41453e-05
0.497063,2.02784,0.05,0.029874,0.000595012,0.0,2.38443e-05
0.403378,2.04217,0.05,0.0298933,0.000713632,0.0,2.357085e-05
0.31255,2.05442,0.05,0.0298914,0.000833947,0.0,2.331205e-05
0.223867,2.06421,0.05,0.0298681,0.000956419,0.0,2.308625e-05
0.135388,2.071,0.05,0.029815,0.00108242,0.0,2.29224e-05
0.0454545,2.07354,0.05,0.0297277,0.00121482,0.0,2.2861000000000004e-05
8.95454,2.0477,0.05,0.029499,0.00138674,0.0,2.35535e-05
8.86463,2.0451,0.05,0.029347,0.00152422,0.0,2.36247e-05
8.77627,2.03818,0.05,0.0291585,0.00165769,0.0,2.38096e-05
8.68789,2.02822,0.05,0.0289359,0.001787,0.0,2.407115e-05
8.59748,2.01576,0.05,0.0286779,0.00191079,0.0,2.43773e-05
8.50409,2.00116,0.05,0.028383,0.00202399,0.0,2.472395e-05
8.40834,1.98483,0.05,0.028056,0.00212092,0.0,2.50931e-05
8.31137,1.96725,0.05,0.0277045,0.00219278,0.0,2.5495250000000003e-05
8.21433,1.9489,0.05,0.0273399,0.00223475,0.0,2.59137e-05
8.11777,1.9301,0.05,0.0269704,0.00224858,0.0,2.632805e-05
8.02157,1.91105,0.05,0.0266035,0.00223111,0.0,2.67472e-05
7.92551,1.89189,0.05,0.0262452,0.00218694,0.0,2.716175e-05
7.82945,1.87275,0.05,0.0258994,0.00211535,0.0,2.756545e-05
7.73355,1.85381,0.05,0.0255696,0.00202261,0.0,2.79559e-05
7.63829,1.83532,0.05,0.0252635,0.00191185,0.0,2.8319850000000003e-05
7.54416,1.81746,0.05,0.0249842,0.00178873,0.0,2.865175e-05
7.45151,1.8004,0.05,0.0247325,0.00165653,0.0,2.89603e-05
7.3604,1.7842,0.05,0.0245089,0.00151997,0.0,2.922265e-05
7.27062,1.76886,0.05,0.0243102,0.00137921,0.0,2.946385e-05
7.18187,1.75436,0.05,0.0241341,0.00123724,0.0,2.96963e-05
7.09379,1.74065,0.05,0.023977,0.00109366,0.0,2.9914750000000004e-05
7.00595,1.7277,0.05,0.0238401,0.000951992,0.0,3.011575e-05
6.91804,1.71546,0.05,0.0237218,0.000813306,0.0,3.029705e-05
6.82997,1.70393,0.05,0.0236201,0.000677185,0.0,3.04895e-05
6.74174,1.69312,0.05,0.0235315,0.000543892,0.0,3.06654e-05
6.65336,1.68301,0.05,0.0234584,0.000413558,0.0,3.081855e-05
6.56481,1.67359,0.05,0.0233981,0.000287456,0.0,3.096745e-05
6.47611,1.66485,0.05,0.0233509,0.000165536,0.0,3.10863e-05
6.38726,1.65676,0.05,0.0233177,4.91669e-05,0.0,3.119745e-05
6.29827,1.64929,0.05,0.0232955,-5.95953e-05,0.0,3.12687e-05
6.20914,1.64243,0.05,0.0232823,-0.000166187,0.0,3.13539e-05
6.11989,1.63613,0.05,0.0232794,-0.000270181,0.0,3.1418800000000005e-05
6.03051,1.63037,0.05,0.0232839,-0.00037133,0.0,3.14663e-05
5.94101,1.62511,0.05,0.0232995,-0.000467507,0.0,3.148985e-05
5.85142,1.62033,0.05,0.0233285,-0.000558431,0.0,3.14999e-05
5.76172,1.616,0.05,0.0233641,-0.000644961,0.0,3.150805e-05
5.67194,1.61209,0.05,0.0234049,-0.000728959,0.0,3.151655e-05
5.58208,1.60857,0.05,0.0234513,-0.000810687,0.0,3.14991e-05
5.49215,1.60543,0.05,0.0235008,-0.000890331,0.0,3.147895e-05
5.40215,1.60263,0.05,0.0235569,-0.000966256,0.0,3.143e-05
5.31209,1.60016,0.05,0.0236169,-0.00103894,0.0,3.142175e-05
5.22198,1.59799,0.05,0.0236841,-0.00110845,0.0,3.1392250000000004e-05
5.13183,1.59612,0.05,0.0237559,-0.00117415,0.0,3.136225e-05
5.04163,1.59453,0.05,0.0238336,-0.00123765,0.0,3.1328700000000004e-05
4.95141,1.5932,0.05,0.0239164,-0.0012981,0.0,3.129705e-05
4.86115,1.59212,0.05,0.0240053,-0.00135832,0.0,3.12378e-05
4.77088,1.59129,0.05,0.0240995,-0.0014162,0.0,3.11751e-05
4.68059,1.5907,0.05,0.0241982,-0.00146862,0.0,3.110695e-05
4.59029,1.59034,0.05,0.0243024,-0.0015207,0.0,3.102315e-05
4.49998,1.59022,0.05,0.0244114,-0.00156957,0.0,3.0911e-05
4.40967,1.59032,0.05,0.0245285,-0.00161413,0.0,3.079145e-05
4.31937,1.59065,0.05,0.0246489,-0.00165432,0.0,3.06774e-05
4.22908,1.59122,0.05,0.0247725,-0.00169368,0.0,3.057925e-05
4.1388,1.59203,0.05,0.0249001,-0.00172945,0.0,3.048725e-05
4.04854,1.59308,0.05,0.025032,-0.0017605,0.0,3.04198e-05
3.95832,1.59439,0.05,0.0251665,-0.00178815,0.0,3.033355e-05
3.86812,1.59595,0.05,0.0253048,-0.00180998,0.0,3.023915e-05
3.77796,1.5978,0.05,0.0254482,-0.00182771,0.0,3.015315e-05
3.68785,1.59993,0.05,0.0255961,-0.00183928,0.0,3.00398e-05
3.59779,1.60238,0.05,0.0257494,-0.00184349,0.0,2.990745e-05
3.50778,1.60514,0.05,0.0259072,-0.00184204,0.0,2.97486e-05
3.41784,1.60825,0.05,0.0260685,-0.00183328,0.0,2.95594e-05
3.32797,1.61173,0.05,0.0262326,-0.00181673,0.0,2.936035e-05
3.23819,1.6156,0.05,0.0263975,-0.00179403,0.0,2.91554e-05
3.14849,1.61989,0.05,0.0265625,-0.00176448,0.0,2.89695e-05
3.05888,1.62463,0.05,0.0267265,-0.00172816,0.0,2.87701e-05
2.96938,1.62984,0.05,0.0268869,-0.00168628,0.0,2.858405e-05
2.87999,1.63555,0.05,0.0270471,-0.00163594,0.0,2.8402000000000004e-05
2.79073,1.6418,0.05,0.0272047,-0.00157854,0.0,2.82385e-05
2.70159,1.64861,0.05,0.027362,-0.001515,0.0,2.8058600000000003e-05
2.61259,1.65602,0.05,0.0275163,-0.00144534,0.0,2.78729e-05
2.52373,1.66406,0.05,0.0276652,-0.00137007,0.0,2.768115e-05
2.43502,1.67274,0.05,0.0278075,-0.00128871,0.0,2.75024e-05
2.34646,1.6821,0.05,0.0279412,-0.00120478,0.0,2.734775e-05
2.25807,1.69215,0.05,0.0280667,-0.00111754,0.0,2.72023e-05
2.16983,1.70291,0.05,0.0281879,-0.0010284,0.0,2.705095e-05
2.08176,1.71438,0.05,0.0283006,-0.000937668,0.0,2.6915250000000003e-05
1.99384,1.72657,0.05,0.0284054,-0.000847621,0.0,2.6799700000000004e-05
1.90601,1.73947,0.05,0.0285041,-0.000758975,0.0,2.669615e-05
1.818,1.75312,0.05,0.0285971,-0.00067144,0.0,2.660815e-05
1.72937,1.76757,0.05,0.0286868,-0.000585608,0.0,2.653875e-05
1.63976,1.78285,0.05,0.0287731,-0.000501632,0.0,2.64962e-05
1.54885,1.799,0.05,0.0288582,-0.000418886,0.0,2.645965e-05
1.45643,1.81602,0.05,0.0289447,-0.000336985,0.0,2.641495e-05
1.36249,1.83384,0.05,0.0290376,-0.000254761,0.0,2.636025e-05
1.26738,1.85233,0.05,0.0291326,-0.000172342,0.0,2.628115e-05
1.17156,1.8713,0.05,0.0292276,-8.97236e-05,0.0,2.61676e-05
1.07552,1.8905,0.05,0.0293202,-6.03523e-06,0.0,2.601385e-05
0.979491,1.90974,0.05,0.0294118,8.12976e-05,0.0,2.579285e-05
0.883358,1.92888,0.05,0.0295005,0.00017439,0.0,2.5557100000000003e-05
0.786889,1.94779,0.05,0.0295765,0.000270655,0.0,2.533845e-05
0.689929,1.96627,0.05,0.0296477,0.000375416,0.0,2.508935e-05
0.592914,1.98402,0.05,0.029707,0.000486153,0.0,2.480595e-05
0.496951,2.00054,0.05,0.0297551,0.000605121,0.0,2.45057e-05
0.403204,2.01535,0.05,0.0297805,0.00072742,0.0,2.42294e-05
0.312387,2.02799,0.05,0.0297812,0.000851508,0.0,2.39817e-05
0.22377,2.03809,0.05,0.0297585,0.000977691,0.0,2.376955e-05
0.13536,2.04508,0.05,0.0297077,0.00110845,0.0,2.36101e-05
0.0454545,2.0477,0.05,0.0296193,0.00124654,0.0,2.354865e-05
8.95454,2.02185,0.05,0.0293897,0.00142415,0.0,2.425225e-05
8.86466,2.01918,0.05,0.0292381,0.00156751,0.0,2.43278e-05
8.77637,2.01205,0.05,0.0290455,0.00170834,0.0,2.45216e-05
8.68806,2.00179,0.05,0.0288157,0.00184392,0.0,2.479365e-05
8.59767,1.98895,0.05,0.0285481,0.00197334,0.0,2.5124e-05
8.50423,1.97387,0.05,0.0282394,0.00209187,0.0,2.549965e-05
8.40836,1.95699,0.05,0.0278963,0.00219287,0.0,2.59045e-05
8.31124,1.9388,0.05,0.0275284,0.0022667,0.0,2.63409e-05
8.21406,1.9198,0.05,0.0271441,0.00231169,0.0,2.679215e-05
8.11738,1.90035,0.05,0.026757,0.00232235,0.0,2.724285e-05
8.02107,1.88062,0.05,0.0263727,0.00230079,0.0,2.76855e-05
7.92491,1.86079,0.05,0.0259974,0.00225337,0.0,2.8112000000000005e-05
7.82874,1.84098,0.05,0.025637,0.00217678,0.0,2.85269e-05
7.73275,1.82139,0.05,0.0252953,0.00207775,0.0,2.893285e-05
7.63741,1.80226,0.05,0.0249779,0.00196021,0.0,2.932645e-05
7.54322,1.78382,0.05,0.024687,0.00182851,0.0,2.970335e-05
7.45056,1.76622,0.05,0.0244266,0.00168966,0.0,3.003165e-05
7.35947,1.74952,0.05,0.0241955,0.00154601,0.0,3.0324e-05
7.26974,1.73373,0.05,0.0239885,0.00139814,0.0,3.058955e-05
7.18106,1.71882,0.05,0.023806,0.00125094,0.0,3.0848650000000005e-05
7.09306,1.70475,0.05,0.0236452,0.00110335,0.0,3.1091e-05
7.0053,1.69146,0.05,0.0235021,0.000955779,0.0,3.130995e-05
6.91747,1.67892,0.05,0.0233779,0.000812267,0.0,3.151315e-05
6.82948,1.66712,0.05,0.0232713,0.000672324,0.0,3.17176e-05
6.74132,1.65606,0.05,0.0231804,0.000535569,0.0,3.1908199999999994e-05
6.65299,1.64574,0.05,0.0231035,0.000402503,0.0,3.20735e-05
6.5645,1.63613,0.05,0.0230431,0.000273611,0.0,3.2236e-05
6.47584,1.62722,0.05,0.0229922,0.000149041,0.0,3.239005e-05
6.38703,1.61898,0.05,0.0229546,3.02739e-05,0.0,3.251185e-05
6.29808,1.61139,0.05,0.0229305,-8.26417e-05,0.0,3.260825e-05
6.20898,1.60441,0.05,0.0229191,-0.000189804,0.0,3.269515e-05
6.11974,1.59802,0.05,0.0229173,-0.000295669,0.0,3.278095e-05
6.03038,1.59217,0.05,0.0229244,-0.000398115,0.0,3.28444e-05
5.94091,1.58685,0.05,0.0229374,-0.000496686,0.0,3.290755e-05
5.85133,1.58201,0.05,0.022961,-0.000590995,0.0,3.293065e-05
5.76165,1.57763,0.05,0.0229963,-0.00067878,0.0,3.2946350000000003e-05
5.67188,1.57367,0.05,0.0230371,-0.000763468,0.0,3.2957400000000004e-05
5.58203,1.57012,0.05,0.0230843,-0.000845217,0.0,3.295665e-05
5.4921,1.56695,0.05,0.0231351,-0.000925794,0.0,3.294765e-05
5.40211,1.56412,0.05,0.023193,-0.00100208,0.0,3.291675e-05
5.31206,1.56163,0.05,0.023253,-0.0010752,0.0,3.29126e-05
5.22196,1.55945,0.05,0.0233195,-0.00114697,0.0,3.28989e-05
5.13181,1.55756,0.05,0.023392,-0.00121307,0.0,3.28671e-05
5.04162,1.55595,0.05,0.0234694,-0.0012779,0.0,3.28444e-05
4.95139,1.55461,0.05,0.0235533,-0.00134013,0.0,3.278925e-05
4.86114,1.55353,0.05,0.0236421,-0.00140147,0.0,3.2747649999999995e-05
4.77087,1.5527,0.05,0.023738,-0.00146028,0.0,3.26919e-05
4.68058,1.5521,0.05,0.0238381,-0.00151424,0.0,3.26356e-05
4.59028,1.55174,0.05,0.0239433,-0.00156735,0.0,3.255255e-05
4.49998,1.55161,0.05,0.0240557,-0.00161863,0.0,3.24582e-05
4.40967,1.55172,0.05,0.0241732,-0.00166431,0.0,3.2355400000000005e-05
4.31937,1.55205,0.05,0.0242968,-0.00170585,0.0,3.222885e-05
4.22908,1.55263,0.05,0.0244246,-0.00174522,0.0,3.210915e-05
4.13881,1.55344,0.05,0.0245541,-0.00178167,0.0,3.2009300000000005e-05
4.04856,1.5545,0.05,0.0246884,-0.00181422,0.0,3.192015e-05
3.95833,1.55581,0.05,0.0248269,-0.00184207,0.0,3.182985e-05
3.86814,1.55739,0.05,0.0249705,-0.00186506,0.0,3.17184e-05
3.77799,1.55925,0.05,0.0251179,-0.00188329,0.0,3.16186e-05
3.68788,1.5614,0.05,0.0252683,-0.00189556,0.0,3.1518049999999995e-05
3.59782,1.56387,0.05,0.0254247,-0.00190145,0.0,3.137765e-05
3.50782,1.56666,0.05,0.0255858,-0.0019007,0.0,3.1210350000000005e-05
3.41789,1.5698,0.05,0.0257516,-0.00189216,0.0,3.102435e-05
3.32804,1.57331,0.05,0.0259226,-0.00187616,0.0,3.079185e-05
3.23826,1.57723,0.05,0.0260975,-0.00185248,0.0,3.0542950000000005e-05
3.14857,1.58157,0.05,0.0262708,-0.00182156,0.0,3.03026e-05
3.05898,1.58636,0.05,0.026444,-0.00178426,0.0,3.00725e-05
2.9695,1.59164,0.05,0.0266163,-0.00174012,0.0,2.982035e-05
2.88013,1.59743,0.05,0.0267868,-0.00168816,0.0,2.9591e-05
2.79089,1.60377,0.05,0.0269558,-0.00162897,0.0,2.9368350000000005e-05
2.70178,1.61069,0.05,0.0271222,-0.00156445,0.0,2.915265e-05
2.61281,1.61823,0.05,0.0272861,-0.00149253,0.0,2.891615e-05
2.52399,1.62641,0.05,0.0274468,-0.00141339,0.0,2.86683e-05
2.43533,1.63526,0.05,0.0276017,-0.00132901,0.0,2.842025e-05
2.34682,1.6448,0.05,0.0277484,-0.00124028,0.0,2.81856e-05
